Type	Name
BiologicalProcess	"bp(GOBP:""toll-like receptor signaling pathway"")"
BiologicalProcess	"bp(GOBP:""homeostatic process"")"
BiologicalProcess	"bp(GOBP:""central nervous system development"")"
BiologicalProcess	"bp(GOBP:""dendrite regeneration"")"
BiologicalProcess	"bp(GOBP:""reactive oxygen species metabolic process"")"
BiologicalProcess	"bp(GOBP:""cell communication"")"
BiologicalProcess	"bp(GOBP:""phosphatidylinositol 3-kinase cascade"")"
BiologicalProcess	"bp(GOBP:""regulation of neuronal synaptic plasticity"")"
BiologicalProcess	"bp(PMIBP:""neuroprotection"")"
BiologicalProcess	"bp(GOBP:""neuron development"")"
BiologicalProcess	"bp(GOBP:""negative regulation of mitosis"")"
BiologicalProcess	"bp(GOBP:""lipid transport"")"
BiologicalProcess	"bp(GOBP:""detection of misfolded protein"")"
BiologicalProcess	"bp(GOBP:""Wnt receptor signaling pathway"")"
BiologicalProcess	"bp(GOBP:""negative regulation of phagocytosis"")"
BiologicalProcess	"bp(GOBP:""regulation of cAMP biosynthetic process"")"
BiologicalProcess	"bp(GO:""non-canonical Wnt signaling pathway"")"
BiologicalProcess	"bp(GO:""programmed cell death"")"
BiologicalProcess	"bp(GO:""pyroptosis"")"
BiologicalProcess	"bp(MESH:""Endoplasmic Reticulum Stress"")"
BiologicalProcess	"bp(GO:""ATF6-mediated unfolded protein response"")"
BiologicalProcess	"bp(GO:""synaptic transmission, GABAergic"")"
BiologicalProcess	"bp(GO:""striatal medium spiny neuron differentiation"")"
BiologicalProcess	"bp(GO:""embryo development"")"
BiologicalProcess	"bp(MESH:""Immunologic Surveillance"")"
BiologicalProcess	"bp(GO:""macrophage migration"")"
BiologicalProcess	"bp(GO:""glomerular filtration"")"
BiologicalProcess	"bp(GO:""apoptotic cell clearance"")"
BiologicalProcess	"bp(CONSO:""misfolding"")"
BiologicalProcess	"bp(GO:""nerve growth factor signaling pathway"")"
BiologicalProcess	"bp(GO:""protein oxidation"")"
BiologicalProcess	"bp(GO:""prepulse inhibition"")"
BiologicalProcess	"bp(GO:""RNA splicing"")"
BiologicalProcess	"bp(MESH:""Autophagy"")"
BiologicalProcess	"bp(GO:""cell death in response to oxidative stress"")"
BiologicalProcess	"bp(MESHPP:""Cell Survival"")"
BiologicalProcess	"bp(MESHPP:""Immunoreceptor Tyrosine-Based Inhibition Motif"")"
BiologicalProcess	"bp(GOBP:""pattern recognition receptor signaling pathway"")"
BiologicalProcess	"bp(GOBP:""signaling"")"
BiologicalProcess	"bp(GOBP:""T-helper 1 cell cytokine production"")"
BiologicalProcess	"bp(GOBP:""regulation of ryanodine-sensitive calcium-release channel activity"")"
BiologicalProcess	"bp(GOBP:""immune response to tumor cell"")"
BiologicalProcess	"bp(GOBP:""positive regulation of cellular response to oxidative stress"")"
BiologicalProcess	"bp(GOBP:""insulin secretion involved in cellular response to glucose stimulus"")"
Rna	"r(HGNC:""TREM2"")"
Rna	"r(HGNC:""ZNF568"")"
Rna	"r(HGNC:""MRAS"")"
Rna	"r(MGI:""Epo"")"
Rna	"r(RGD:""Il18r1"")"
Rna	"r(HGNC:""P2RY13"")"
Rna	"r(FLYBASE:""Duox"")"
Rna	"r(RGD:""Sele"")"
Rna	"r(RGD:""Atp2b3"")"
Rna	"r(RGD:""Pdx1"")"
Rna	"r(HGNC:""ZNF443"")"
Rna	"r(HGNC:""RHOA"")"
Rna	"r(HGNC:""NPPB"")"
Rna	"r(HGNC:""ZNF777"")"
Rna	"r(RGD:""Cdkn1b"")"
Rna	"r(HGNC:""CD33"",loc(MESHA:""Microglia""))"
Rna	"r(RGD:""Vegfb"")"
Rna	"r(HGNC:""LAMTOR2"")"
Rna	"r(RGD:""Zfp248"")"
Rna	"r(RGD:""Zmat3"")"
Rna	"r(HGNC:""CFH"")"
Rna	"r(RGD:""Fbxo25"")"
Rna	"r(HGNC:""TEK"")"
Rna	"r(MGI:""Rora"")"
Rna	"r(HGNC:""ATP1A3"")"
Rna	"r(HGNC:""ZMAT3"")"
Rna	"r(MGI:""2610008E11Rik"")"
Rna	"r(HGNC:""STAB1"")"
Rna	"r(MGI:""Ptger4"")"
Rna	"r(MGI:""Pik3r4"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""ZFP69"")"
Rna	"r(MGI:""Slco1a1"")"
Rna	"r(HGNC:""CHRNA3"",loc(MESH:""Neurons""))"
Rna	"r(RGD:""Cxcl2"")"
Rna	"r(MGI:""Acp5"")"
Rna	"r(MGI:""Zfp825"")"
Rna	"r(MGI:""Olr1"")"
Rna	"r(HGNC:""ZNF674"")"
Rna	"r(HGNC:""F3"")"
Rna	"r(RGD:""Zfp746"")"
Rna	"r(HGNC:""WNT3A"")"
Rna	"r(RGD:""Il12rb2"")"
Rna	"r(MGI:""Zfp334"")"
Rna	"r(HGNC:""PIP4K2C"")"
Rna	"r(RGD:""Nceh1"")"
Rna	"r(MGI:""Khdrbs3"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""ATP1B3"")"
Rna	"r(HGNC:""ZNF560"")"
Rna	"r(HGNC:""ZNF282"")"
Rna	"r(MGI:""interleukin 6"")"
Rna	"r(RGD:""Fxyd4"")"
Rna	"r(RGD:""Zfp282"")"
Rna	"r(MGI:""Limk1"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""SESN2"")"
Rna	"r(HGNC:""HKDC1"")"
Rna	"r(HGNC:""TRADD"")"
Rna	"r(MGI:""Zim1"")"
Rna	"r(MGI:""Gria2"")"
Rna	"r(HGNC:""CCNB3"")"
Rna	"r(HGNC:""MEF2C"")"
Rna	"r(HGNC:""BIRC5"")"
Rna	"r(MGI:""Pou5f1"")"
Rna	"r(HGNC:""TNFRSF10A"")"
Rna	"r(RGD:""Cldn22"")"
Rna	"r(MGI:""Birc5"")"
Rna	"r(MGI:""Hif1a"")"
Rna	"r(HGNCGENEFAMILY:""Soluble glutathione S-transferases"")"
Rna	"r(MGI:""Dusp6"")"
Rna	"r(RGD:""Npy"")"
Rna	"r(HGNC:""FBXO7"")"
Rna	"r(HGNC:""NR0B2"")"
Rna	"r(MGI:""Zfp607a"")"
Rna	"r(RGD:""Rprm"")"
Rna	"r(HGNC:""ZNF316"")"
Rna	"r(RGD:""Mmp1b"")"
Rna	"r(HGNC:""AMH"")"
Rna	"r(RGD:""Abcb1a"")"
Rna	"r(HGNC:""ZNF473"")"
Rna	"r(HGNC:""ABCD3"")"
Rna	"r(MGI:""Ccnd2"")"
Rna	"r(HGNC:""RBFOX3"")"
Rna	"r(HGNC:""ZNF235"")"
Rna	"r(HGNC:""CRYAB"")"
Rna	"r(MGI:""Zfp9"")"
Rna	"r(MGI:""Fabp4"")"
Rna	"r(HGNC:""ZNF705EP"")"
Rna	"r(HGNC:""PIM1"")"
Rna	"r(RGD:""Zfp853"")"
Rna	"r(MGI:""Zfp442"")"
Rna	"r(MGI:""Gli3"")"
Rna	"r(RGD:""Fbxo32"")"
Rna	"r(HGNC:""CXCL3"")"
Rna	"r(RGD:""Acadm"")"
Rna	"r(MGI:""Tm9sf4"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""HSD17B1"")"
Rna	"r(MGI:""Zfp709"")"
Rna	"r(MGI:""Il5"")"
Rna	"r(HGNC:""C1QB"")"
Rna	"r(HGNC:""VEGFC"")"
Rna	"r(HGNC:""PITX2"")"
Rna	"r(MGI:""Itgal"")"
Rna	"r(MGI:""Hhip"")"
Rna	"r(MGI:""Sat1"")"
Rna	"r(HGNC:""UPP1"")"
Rna	"r(RGD:""Hsd3b1"")"
Rna	"r(MGI:""Cyp11b2"")"
Rna	"r(HGNC:""ZNF135"")"
Rna	"r(HGNC:""FOS"")"
Rna	"r(HGNCGENEFAMILY:""Cathepsins"")"
Rna	"r(MGI:""Gadd45a"")"
Rna	"r(HGNC:""ZNF649"")"
Rna	"r(MGI:""Polk"")"
Rna	"r(HGNC:""PIK3R4"")"
Rna	"r(HGNC:""IGFBP3"")"
Rna	"r(MGI:""Zfp108"")"
Rna	"r(HGNC:""BIRC2"")"
Rna	"r(RGD:""Cd44"")"
Rna	"r(MGI:""Cbr3"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""BATF2"")"
Rna	"r(HGNC:""ENTPD8"")"
Rna	"r(HGNC:""ZNF555"")"
Rna	"r(RGD:""Mir21"")"
Rna	"r(RGD:""Fgf1"")"
Rna	"r(MGI:""Zfp473"")"
Rna	"r(MGI:""Il1b"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""ZNF680"")"
Rna	"r(HGNC:""RHOG"")"
Rna	"r(HGNC:""HSPA6"")"
Rna	"r(MGI:""Tek"")"
Rna	"r(MGI:""Cldn24"")"
Rna	"r(RGD:""Birc7"")"
Rna	"r(MGI:""Zfp141"")"
Rna	"r(HGNC:""EDN1"")"
Rna	"r(HGNC:""LDHAL6A"")"
Rna	"r(RGD:""Cd86"")"
Rna	"r(MGI:""Zfp275"")"
Rna	"r(MGI:""Mx2"")"
Rna	"r(MGI:""Vegfa"",loc(MESHA:""Microglia""))"
Rna	"r(RGD:""Slco1b2"")"
Rna	"r(RGD:""RGD1562107"")"
Rna	"r(MGI:""Pitx2"")"
Rna	"r(RGD:""Zfp879"")"
Rna	"r(MGI:""Hey2"")"
Rna	"r(HGNC:""CD86"")"
Rna	"r(HGNC:""ZNF286A"")"
Rna	"r(RGD:""Cldn11"")"
Rna	"r(RGD:""Acox1"")"
Rna	"r(RGD:""Dusp6"")"
Rna	"r(RGD:""Mgst2"")"
Rna	"r(MGI:""Tgfbr1"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""ZNF256"")"
Rna	"r(HGNC:""CHRNA3"")"
Rna	"r(MGI:""Fcer2a"")"
Rna	"r(MGI:""Nfkbia"")"
Rna	"r(HGNC:""NRF1"")"
Rna	"r(HGNC:""LNPEP"")"
Rna	"r(RGD:""Zfp558"")"
Rna	"r(MGI:""Lhcgr"")"
Rna	"r(HGNC:""ITGAM"")"
Rna	"r(HGNC:""CXCL8"")"
Rna	"r(HGNC:""ZNF675"")"
Rna	"r(RGD:""Plat"")"
Rna	"r(RGD:""Pdpk1"")"
Rna	"r(HGNC:""TGFB3"")"
Rna	"r(MGI:""Spata13"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""ZNF813"")"
Rna	"r(RGD:""Ifna2"")"
Rna	"r(MGI:""Cop1"")"
Rna	"r(HGNC:""SALL1"",loc(MESHA:""Microglia""))"
Rna	"r(RGD:""Rag2"")"
Rna	"r(HGNC:""PNPLA2"")"
Rna	"r(RGD:""Zfp84"")"
Rna	"r(MGI:""Zfp69"")"
Rna	"r(RGD:""Fabp3"")"
Rna	"r(MGI:""Dst"",loc(MESHA:""Microglia""))"
Rna	"r(MGI:""Txn1"")"
Rna	"r(HGNC:""NR5A2"")"
Rna	"r(RGD:""Gsta5"")"
Rna	"r(MGI:""Pla2g4f"")"
Rna	"r(RGD:""Steap3"")"
Rna	"r(RGD:""Cldn10"")"
Rna	"r(HGNC:""HSPA5"")"
Rna	"r(HGNC:""ZNF853"")"
Rna	"r(HGNC:""ELK1"")"
Rna	"r(RGD:""Batf"")"
Rna	"r(HGNC:""PROS1"")"
Rna	"r(RGD:""Bid"")"
Rna	"r(RGD:""Cldn3"")"
Rna	"r(HGNC:""PDX1"")"
Rna	"r(RGD:""Ifna4"")"
Rna	"r(HGNC:""CLDN20"")"
Rna	"r(RGD:""Wnt8a"")"
Rna	"r(MGI:""Cxcl9"")"
Rna	"r(HGNC:""KRAS"")"
Rna	"r(MGI:""Plin1"")"
Rna	"r(HGNC:""TREM2"",var(""?""))"
Rna	"r(HGNC:""RAP1A"")"
Rna	"r(RGD:""Fcgr1a"")"
Rna	"r(HGNC:""ZNF605"")"
Rna	"r(HGNC:""RGS1"")"
Rna	"r(HGNC:""PLAU"")"
Rna	"r(HGNC:""ZNF528"")"
Rna	"r(RGD:""Bnip3l"")"
Rna	"r(RGD:""Batf2"")"
Rna	"r(RGD:""Tbx21"")"
Rna	"r(HGNC:""CCL2"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""CTSD"")"
Rna	"r(RGD:""Tyr"")"
Rna	"r(MGI:""Zfp715"")"
Rna	"r(RGD:""Notch3"")"
Rna	"r(HGNC:""TYR"")"
Rna	"r(HGNC:""APOBEC3D"")"
Rna	"r(MGI:""Gstm1"")"
Rna	"r(RGD:""Zfp94"")"
Rna	"r(RGD:""Mmp13"")"
Rna	"r(MGI:""Gstm3"")"
Rna	"r(MGI:""Il10"",loc(MESHA:""Spinal Cord""))"
Rna	"r(MGI:""Bcl2a1c"")"
Rna	"r(HGNC:""ALDH1L1"")"
Rna	"r(HGNC:""ZNF283"")"
Rna	"r(HGNC:""BORCS8-MEF2B"")"
Rna	"r(HGNC:""NKX6-1"")"
Rna	"r(RGD:""Gstt4"")"
Rna	"r(RGD:""Mdm2"")"
Rna	"r(RGD:""Cldn4"")"
Rna	"r(HGNC:""HSP90B1"")"
Rna	"r(RGD:""Myh6"")"
Rna	"r(HGNC:""RGS2"")"
Rna	"r(HGNC:""RDX"")"
Rna	"r(RGD:""Egr1"")"
Rna	"r(HGNC:""GSTT1"")"
Rna	"r(HGNC:""FERMT2"")"
Rna	"r(FLYBASE:""hkb"")"
Rna	"r(MGI:""Zfp735"")"
Rna	"r(RGD:""Zfp516"")"
Rna	"r(MGI:""Cpt1a"")"
Rna	"r(MGI:""Tmem119"")"
Rna	"r(RGD:""Zfp472"")"
Rna	"r(HGNC:""CHRNA7"")"
Rna	"r(HGNC:""HLA-DPA1"")"
Rna	"r(RGD:""Il18rap"")"
Rna	"r(RGD:""Lck"")"
Rna	"r(HGNC:""TYRP1"")"
Rna	"r(MGI:""Mgst1"")"
Rna	"r(HGNC:""SOCS3"")"
Rna	"r(RGD:""Sost"")"
Rna	"r(MGI:""Mgst3"")"
Rna	"r(HGNC:""TYROBP"")"
Rna	"r(HGNC:""IL4R"")"
Rna	"r(RGD:""Cyp27a1"")"
Rna	"r(MGI:""Frmd4a"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""EPO"")"
Rna	"r(MGI:""Ppm1d"")"
Rna	"r(HGNC:""IL18"")"
Rna	"r(MGI:""Zfp939"")"
Rna	"r(HGNC:""FASN"")"
Rna	"r(HGNC:""PAX3"")"
Rna	"r(HGNC:""ABCB1"")"
Rna	"r(MGI:""Pdx1"")"
Rna	"r(HGNC:""ZNF558"")"
Rna	"r(RGD:""Abcc2"")"
Rna	"r(RGD:""Plk1"")"
Rna	"r(MGI:""Mcl1"")"
Rna	"r(RGD:""Zfp11"")"
Rna	"r(HGNC:""ROBO3"")"
Rna	"r(HGNC:""IL22"")"
Rna	"r(MGI:""Cxcl11"")"
Rna	"r(HGNC:""B2M"")"
Rna	"r(RGD:""Ccna2"")"
Rna	"r(HGNC:""HAMP"")"
Rna	"r(MGI:""Cd44"")"
Rna	"r(HGNC:""CDH1"")"
Rna	"r(MGI:""Bmp2"")"
Rna	"r(HGNC:""BDKRB1"")"
Rna	"r(MGI:""Zfp82"")"
Rna	"r(MGI:""Sgk1"")"
Rna	"r(RGD:""Pla2g4b"")"
Rna	"r(HGNC:""COL1A1"")"
Rna	"r(HGNC:""PDYN"")"
Rna	"r(HGNC:""CLDN8"")"
Rna	"r(HGNC:""ZNF606"")"
Rna	"r(MGI:""Il22"")"
Rna	"r(HGNC:""SIAH1"")"
Rna	"r(MGI:""Gm14326"")"
Rna	"r(HGNC:""KIF16B"")"
Rna	"r(MGI:""Scd1"")"
Rna	"r(MGI:""Nfatc1"")"
Rna	"r(MGI:""Spry1"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""ZNF791"")"
Rna	"r(HGNC:""ARC"")"
Rna	"r(HGNC:""MIR10A"")"
Rna	"r(MGI:""Il21"")"
Rna	"r(MGI:""Zfp114"")"
Rna	"r(HGNC:""SHH"")"
Rna	"r(MGI:""Hnf1b"")"
Rna	"r(HGNC:""PNP"")"
Rna	"r(HGNC:""ZNF582"")"
Rna	"r(RGD:""Abcb4"")"
Rna	"r(HGNC:""BRD2"")"
Rna	"r(MGI:""Entpd8"")"
Rna	"r(RGD:""Tnfsf10"")"
Rna	"r(RGD:""Ifit1"")"
Rna	"r(HGNC:""MMP9"")"
Rna	"r(HGNC:""HSPA2"")"
Rna	"r(HGNC:""CDH17"")"
Rna	"r(HGNC:""OAS1"")"
Rna	"r(RGD:""Apobec3"")"
Rna	"r(HGNC:""BCHE"")"
Rna	"r(HGNC:""MGST2"")"
Rna	"r(MGI:""H2-Ob"")"
Rna	"r(HGNC:""PTGER4"")"
Rna	"r(MGI:""Notch3"")"
Rna	"r(HGNC:""ZNF875"")"
Rna	"r(MGI:""Col3a1"")"
Rna	"r(HGNC:""HSPA8"")"
Rna	"r(RGD:""Trpv6"")"
Rna	"r(RGD:""Gstt1"")"
Rna	"r(MGI:""H2-DMb2"")"
Rna	"r(HGNC:""RARA"")"
Rna	"r(MGI:""Npy"")"
Rna	"r(HGNC:""CSF2"")"
Rna	"r(HGNC:""SLCO1B1"")"
Rna	"r(HGNC:""SERPINB8"")"
Rna	"r(HGNC:""ZNF124"")"
Rna	"r(RGD:""Fabp4"")"
Rna	"r(MGI:""Gm5141"")"
Rna	"r(MGI:""Plxdc2"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""EIF2AK4"")"
Rna	"r(MGI:""Angptl4"")"
Rna	"r(HGNC:""ZNF333"")"
Rna	"r(HGNC:""FCER2"")"
Rna	"r(MGI:""Gm10778"")"
Rna	"r(MGI:""Mmp7"")"
Rna	"r(MGI:""Ifna2"")"
Rna	"r(HGNC:""GJA1"")"
Rna	"r(HGNC:""ZNF433"")"
Rna	"r(HGNC:""IAPP"")"
Rna	"r(MGI:""Cldn18"")"
Rna	"r(RGD:""Ppm1d"")"
Rna	"r(HGNC:""LTBR"")"
Rna	"r(MGI:""Fbp2"")"
Rna	"r(MGI:""Ifngr2"")"
Rna	"r(RGD:""Cd74"")"
Rna	"r(FLYBASE:""wg"")"
Rna	"r(RGD:""Zfp37"")"
Rna	"r(RGD:""Pidd1"")"
Rna	"r(RGD:""Calb1"")"
Rna	"r(MGI:""Gm3055"")"
Rna	"r(HGNC:""GABRA5"")"
Rna	"r(MGI:""Jag1"")"
Rna	"r(MESH:""corticotropin releasing factor-binding protein"")"
Rna	"r(MGI:""Zfp605"")"
Rna	"r(HGNC:""PFKM"")"
Rna	"r(MGI:""Trp53"")"
Rna	"r(RGD:""Sat2"")"
Rna	"r(HGNC:""NLRP3"")"
Rna	"r(RGD:""Il23r"")"
Rna	"r(FLYBASE:""Atg12"")"
Rna	"r(HGNC:""ZNF700"")"
Rna	"r(RGD:""Hras"")"
Rna	"r(RGD:""Pomc"")"
Rna	"r(RGD:""Ifna11"")"
Rna	"r(HGNC:""MIR34A"")"
Rna	"r(RGD:""Pdk1"")"
Rna	"r(HGNC:""ZNF470"")"
Rna	"r(MGI:""Col4a2"")"
Rna	"r(HGNC:""MYB"")"
Rna	"r(HGNC:""HK3"")"
Rna	"r(HGNC:""ZNF583"")"
Rna	"r(HGNC:""RRM2B"")"
Rna	"r(RGD:""Crh"")"
Rna	"r(MGI:""Pla2g4e"")"
Rna	"r(MGI:""Olfml3"")"
Rna	"r(HGNC:""ANGPT2"")"
Rna	"r(HGNC:""VEGFD"")"
Rna	"r(HGNC:""ZNF19"")"
Rna	"r(MGI:""Fgf23"")"
Rna	"r(MGI:""Zfp987"")"
Rna	"r(RGD:""Zfp69"")"
Rna	"r(MGI:""Rara"")"
Rna	"r(MGI:""Ccnd1"",loc(MESHA:""Macrophages""))"
Rna	"r(HGNC:""APOBEC3H"")"
Rna	"r(RGD:""Pgf"")"
Rna	"r(HGNC:""CFTR"")"
Rna	"r(MGI:""Pgam2"")"
Rna	"r(RGD:""Atg12"")"
Rna	"r(HGNC:""FOSL2"")"
Rna	"r(HGNC:""SIVA1"")"
Rna	"r(MGI:""Zfp991"")"
Rna	"r(HGNC:""BAG5"")"
Rna	"r(RGD:""Rbak"")"
Rna	"r(MGI:""Edn1"")"
Rna	"r(MGI:""Cables1"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""PGAM1"")"
Rna	"r(HGNC:""SQSTM1"")"
Rna	"r(MGI:""Abcb4"")"
Rna	"r(RGD:""Pla2g4d"")"
Rna	"r(HGNC:""RCHY1"")"
Rna	"r(RGD:""Zfp184"")"
Rna	"r(HGNC:""APCS"")"
Rna	"r(MGI:""Nfkb1"")"
Rna	"r(MGI:""Slco1a4"")"
Rna	"r(HGNC:""EHHADH"")"
Rna	"r(HGNC:""ZNF439"")"
Rna	"r(RGD:""Ager"")"
Rna	"r(MGI:""Pfkm"")"
Rna	"r(HGNC:""PPP1CA"")"
Rna	"r(RGD:""Ifnb1"")"
Rna	"r(HGNC:""ZNF418"")"
Rna	"r(HGNC:""BCL11A"")"
Rna	"r(RGD:""Tert"")"
Rna	"r(HGNC:""XIAP"")"
Rna	"r(HGNC:""ZNF785"")"
Rna	"r(HGNC:""MAP3K6"")"
Rna	"r(RGD:""Zfp867"")"
Rna	"r(RGD:""Star"")"
Rna	"r(MGI:""Fgd2"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""ZNF479"")"
Rna	"r(HGNC:""ZNF205"")"
Rna	"r(MGI:""chitinase-like 1"")"
Rna	"r(RGD:""Sgk1"")"
Rna	"r(RGD:""RGD1561413"")"
Rna	"r(MGI:""Gsta4"")"
Rna	"r(HGNC:""COL4A4"")"
Rna	"r(HGNC:""AIFM2"")"
Rna	"r(HGNC:""ATP2A2"")"
Rna	"r(HGNC:""LDHA"")"
Rna	"r(HGNC:""TNIK"")"
Rna	"r(RGD:""Zfp182"")"
Rna	"r(MGI:""Thbd"")"
Rna	"r(MGI:""Ckb"",loc(MESHA:""Microglia""))"
Rna	"r(RGD:""Hsd3b2"")"
Rna	"r(HGNC:""CHRNA3"",loc(MESH:""Brain""))"
Rna	"r(RGD:""Mir10b"")"
Rna	"r(MGI:""Ctsk"")"
Rna	"r(HGNC:""PCNA"")"
Rna	"r(MGI:""Tyrp1"")"
Rna	"r(RGD:""Zfp566"")"
Rna	"r(HGNC:""CXCL9"")"
Rna	"r(HGNC:""ZNF175"")"
Rna	"r(HGNC:""GABARAP"")"
Rna	"r(HGNC:""BDKRB2"")"
Rna	"r(MGI:""Col4a4"")"
Rna	"r(RGD:""Cyp17a1"")"
Rna	"r(MGI:""P2ry6"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""ZNF540"")"
Rna	"r(HGNC:""ZNF234"")"
Rna	"r(MGI:""interleukin 1 alpha"")"
Rna	"r(RGD:""Kras"")"
Rna	"r(RGD:""Zfp157"")"
Rna	"r(MESH:""Heme Oxygenase-1"")"
Rna	"r(RGD:""Pdyn"")"
Rna	"r(MGI:""Ifit1"")"
Rna	"r(MGI:""Smad7"")"
Rna	"r(HGNC:""MYBL2"")"
Rna	"r(MGI:""Nanog"")"
Rna	"r(RGD:""Pla2g4e"")"
Rna	"r(MGI:""Bcl2l1"")"
Rna	"r(HGNC:""TXN"")"
Rna	"r(MGI:""Trem2"")"
Rna	"r(HGNC:""SRSF2"")"
Rna	"r(MGI:""Zfp869"")"
Rna	"r(RGD:""Afp"")"
Rna	"r(MGI:""Zfp282"")"
Rna	"r(MGI:""Siglece"")"
Rna	"r(HGNC:""ZNF599"")"
Rna	"r(HGNC:""COL4A2"")"
Rna	"r(MGI:""Tfrc"")"
Rna	"r(HGNC:""TLN1"")"
Rna	"r(FLYBASE:""Sod2"")"
Rna	"r(HGNC:""ZNF547"")"
Rna	"r(RGD:""Sqstm1"")"
Rna	"r(MGI:""Psen1"")"
Rna	"r(HGNC:""ZNF709"")"
Rna	"r(MGI:""Erbb2"")"
Rna	"r(RGD:""Zfp1"")"
Rna	"r(HGNC:""IL1R1"")"
Rna	"r(HGNC:""GSTA1"")"
Rna	"r(HGNC:""TRPC6"")"
Rna	"r(HGNC:""ZNF81"")"
Rna	"r(HGNC:""SOCS1"")"
Rna	"r(RGD:""Slc34a2"")"
Rna	"r(RGD:""Gsta3"")"
Rna	"r(MGI:""Cpt1c"")"
Rna	"r(MGI:""Pln"")"
Rna	"r(HGNC:""HNRNPA1"")"
Rna	"r(MGI:""Gsto1"")"
Rna	"r(HGNC:""CEBPE"")"
Rna	"r(RGD:""Eif2ak3"")"
Rna	"r(HGNC:""EZR"")"
Rna	"r(HGNC:""ZFP37"")"
Rna	"r(RGD:""Cpt1a"")"
Rna	"r(HGNC:""CCNG1"")"
Rna	"r(RGD:""Olr1"")"
Rna	"r(MGI:""Gm10324"")"
Rna	"r(MGI:""Extl3"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""SLC2A1"")"
Rna	"r(RGD:""Gsta4"")"
Rna	"r(RGD:""Wnt7b"")"
Rna	"r(MGI:""Ddit3"")"
Rna	"r(MGI:""Pck2"")"
Rna	"r(HGNC:""ELF5"")"
Rna	"r(HGNC:""ZNF548"")"
Rna	"r(RGD:""Per3"")"
Rna	"r(HGNC:""PLA2G4F"")"
Rna	"r(HGNC:""ZNF624"")"
Rna	"r(MGI:""Il18r1"")"
Rna	"r(RGD:""Itgb2"")"
Rna	"r(MGI:""Zfp386"")"
Rna	"r(MGI:""Siglece"",loc(MESHA:""Microglia""))"
Rna	"r(HGNC:""ZNF627"")"
Rna	"r(RGD:""Acox3"")"
Rna	"r(MGI:""Egf"")"
Rna	"r(HGNC:""CPT2"")"
Rna	"r(MGI:""Hspa1l"")"
Rna	"r(RGD:""Zfp420"")"
Rna	"r(MGI:""Tnfsf13b"")"
Rna	"r(RGD:""Areg"")"
Rna	"r(MGI:""Zfp109"")"
Rna	"r(MGI:""Il1b"")"
Rna	"r(HGNC:""SMAD6"")"
Rna	"r(HGNC:""PLK4"")"
Rna	"r(MGI:""Zfp867"")"
Gene	"g(HGNC:""SOAT1"")"
Gene	"g(HGNC:""VEGFA"")"
Gene	"g(HGNC:""FABP4"")"
Gene	"g(dbSNP:""rs616338"")"
Gene	"g(dbSNP:""rs7975232"")"
Gene	"g(HGNC:""CHRNA7"")"
Gene	"g(HGNC:""APP"")"
Gene	"g(HGNC:""MMP14"")"
Gene	"g(DBSNP:""rs1868402"")"
Gene	"g(HGNC:""TAGLN"")"
Gene	"g(HGNC:""SCARB1"")"
Gene	"g(HGNC:""CHAF1A"")"
Gene	"g(HGNC:""CCL2"")"
Gene	"g(HGNC:""PTGS2"")"
Gene	"g(HGNC:""GSK3A"")"
Gene	"g(DBSNP:""rs393152"")"
Gene	"g(HGNC:""MTHFR"",var(""c.677C>T""))"
Gene	"g(HGNC:""PSAP"")"
Gene	"g(HGNC:""SCD"")"
Gene	"g(dbSNP:""rs201258663"")"
Gene	"g(HGNCGENEFAMILY:""Toll like receptors"")"
Gene	"g(dbSNP:""rs1569686"")"
Gene	"g(MGI:""Sirt1"")"
Gene	"g(HGNC:""SLIT2"")"
Gene	"g(HGNC:""CAST"")"
Gene	"g(dbSNP:""rs371702633"")"
Gene	"g(HGNC:""MIR34B"")"
Gene	"g(HGNC:""EPS15"")"
Gene	"g(HGNC:""MKI67"")"
Gene	"g(HGNC:""CDK1"")"
Gene	"g(HGNC:""GPX3"")"
Gene	"g(HGNC:""MIR124-1"")"
Gene	"g(HGNC:""TMEM97"")"
Gene	"g(dbSNP:""rs9807444"")"
Gene	"g(HGNC:""CTSD"",var(""c.224C>T""))"
Gene	"g(HGNC:""PTPN6"")"
Gene	"g(HGNC:""SELENBP1"")"
Gene	"g(HGNC:""NGFR"")"
Gene	"g(HGNC:""TREM2"",var(""p.Thr96Lys""))"
Gene	"g(HGNC:""HSPB1"")"
Gene	"g(HGNC:""DUSP22"")"
